SUB_DISTRICT,TYPE,STATE,CENSUS_CODE_2001,NAME,DISTRICT
Chotila,Village,Gujarat,2408000700601600,Parabdi,Surendranagar
Jasdan,Village,Gujarat,2409000900669600,Ajmer,Rajkot
Dhandhuka,Village,Gujarat,2407001100553400,Khun,Ahmadabad
Sankheda,Village,Gujarat,2419000801439400,Bhadrali,Vadodara
Kalavad,Town,Gujarat,2410000641014000,Kalavad,Jamnagar
Vadodara,Village,Gujarat,2419000201349000,Talsat,Vadodara
Barwala,Village,Gujarat,2407001000545700,Ankevaliya,Ahmadabad
Sankheda,Village,Gujarat,2419000801441400,Tandalja,Vadodara
Vadodara,Village,Gujarat,2419000201349100,Chapad,Vadodara
Kalavad,Village,Gujarat,2410000600745400,Shishang,Jamnagar
Padra,Village,Gujarat,2419001001467100,Darapura,Vadodara
Okhamandal,Village,Gujarat,2410000100707700,Korada,Jamnagar
Lodhika,Village,Gujarat,2409000700662500,Jashvantpur,Rajkot
Padra,Village,Gujarat,2419001001466500,Narsipura,Vadodara
Khambhalia,Village,Gujarat,2410000200715100,Vadtra,Jamnagar
Kalavad,Village,Gujarat,2410000600742500,Ravashiya,Jamnagar
Sankheda,Village,Gujarat,2419000801441100,Ganeshvad,Vadodara
Padra,Village,Gujarat,2419001001467000,Patod,Vadodara
Dabhoi,Village,Gujarat,2419000901454900,Dholar,Vadodara
Sankheda,Village,Gujarat,2419000801440100,Anandpura,Vadodara
Vadodara,Village,Gujarat,2419000201349400,Alhadpura,Vadodara
Kalavad,Village,Gujarat,2410000600743900,Moti Bhagedi,Jamnagar
Vaghodia,Village,Gujarat,2419000301363300,Antoli,Vadodara
Jetpur Pavi,Village,Gujarat,2419000401378800,Kalarani,Vadodara
Dabhoi,Village,Gujarat,2419000901455400,Amreshwar,Vadodara
Ranpur,Village,Gujarat,2407000900544100,Aniyali Kathi,Ahmadabad
Dabhoi,Village,Gujarat,2419000901453800,Mavli,Vadodara
Sankheda,Village,Gujarat,2419000801441700,Ladhod,Vadodara
Sankheda,Village,Gujarat,2419000801441000,Fafat,Vadodara
Kalavad,Village,Gujarat,2410000600744000,Laloi,Jamnagar
Kalavad,Village,Gujarat,2410000600747500,Anandpar,Jamnagar
Rajkot,Village,Gujarat,2409000600657900,Lampasari,Rajkot
Lalpur,Village,Gujarat,2410000700755100,Vadpanchasara,Jamnagar
Lodhika,Village,Gujarat,2409000700663300,Pal,Rajkot
Rajkot,Village,Gujarat,2409000600658700,Hadmatiya (Golid,Rajkot
Padra,Village,Gujarat,2419001001466600,Dhobikuwa,Vadodara
Kalavad,Village,Gujarat,2410000600745600,Jashapar,Jamnagar
Rajkot,Village,Gujarat,2409000600658600,Dhandhiya,Rajkot
Kalyanpur,Village,Gujarat,2410000800758700,Habardi,Jamnagar
Dhandhuka,Village,Gujarat,2407001100553500,Bhimtalav,Ahmadabad
Padra,Village,Gujarat,2419001001467300,Latipura,Vadodara
Lalpur,Village,Gujarat,2410000700754100,Charantungi,Jamnagar
Sankheda,Village,Gujarat,2419000801439500,Bhulvan,Vadodara
Lodhika,Village,Gujarat,2409000700662700,Devgam,Rajkot
Kalyanpur,Village,Gujarat,2410000800759200,Gurgadh,Jamnagar
Khambhalia,Village,Gujarat,2410000200715800,Sinhan Aher,Jamnagar
Vadodara,Village,Gujarat,2419000201349800,Diwalipura,Vadodara
Lodhika,Village,Gujarat,2409000700662600,Vagudad,Rajkot
Vadodara,Village,Gujarat,2419000201349900,Hetampura,Vadodara
Vadodara,Village,Gujarat,2419000201350200,Vora Gamdi,Vadodara
Chotila,Village,Gujarat,2408000700601500,Devpara (Anandpur,Surendranagar
Padra,Village,Gujarat,2419001001467600,Vadu,Vadodara
Kavant,Village,Gujarat,2419000601399200,Panvad,Vadodara
Khambhalia,Village,Gujarat,2410000200715300,Kuvadiya,Jamnagar
Sankheda,Village,Gujarat,2419000801440900,Biliya,Vadodara
Vaghodia,Village,Gujarat,2419000301363400,Karamliya Pura,Vadodara
Vadodara,Village,Gujarat,2419000201349200,Maretha,Vadodara
Lalpur,Village,Gujarat,2410000700755700,Lalpur,Jamnagar
Jetpur Pavi,Village,Gujarat,2419000401378600,Kosum,Vadodara
Lalpur,Village,Gujarat,2410000700755200,Panchsara Mota,Jamnagar
Dabhoi,Village,Gujarat,2419000901453300,Rasulpura,Vadodara
Jetpur Pavi,Village,Gujarat,2419000401378300,Sajuli,Vadodara
Lodhika,Village,Gujarat,2409000700662800,Chhapra,Rajkot
Padra,Village,Gujarat,2419001001469200,Chansad,Vadodara
Jetpur Pavi,Village,Gujarat,2419000401378700,Deriya,Vadodara
Jetpur Pavi,Village,Gujarat,2419000401381300,Kadachhala,Vadodara
Padra,Village,Gujarat,2419001001467200,Ghayaj,Vadodara
Chotila,Village,Gujarat,2408000700601400,Anandpur (Bhadla),Surendranagar
Vadodara,Village,Gujarat,2419000201350400,Alamgir,Vadodara
Rajkot,Village,Gujarat,2409000600658200,Ramnagar,Rajkot
Okhamandal,Village,Gujarat,2410000100707600,Dhinaki,Jamnagar
Botad,Village,Gujarat,2414000100965800,Bhadravadi,Bhavnagar
Khambhalia,Village,Gujarat,2410000200715900,Sodha Tardhari,Jamnagar
Barwala,Village,Gujarat,2407001000545600,Pipariya,Ahmadabad
Jasdan,Village,Gujarat,2409000900670300,Thoriyali,Rajkot
Jetpur Pavi,Village,Gujarat,2419000401379500,Undva,Vadodara
Dhandhuka,Village,Gujarat,2407001100553800,Sandhida,Ahmadabad
Kalavad,Village,Gujarat,2410000600747400,Nikava,Jamnagar
Ranpur,Village,Gujarat,2407000900544800,Godhawata,Ahmadabad
Jasdan,Village,Gujarat,2409000900670700,Veraval Bhadla,Rajkot
Lalpur,Village,Gujarat,2410000700756100,Kanvirdi,Jamnagar
Kalavad,Village,Gujarat,2410000600744700,Nani Bhagedi,Jamnagar
Padra,Village,Gujarat,2419001001467400,Ranu,Vadodara
Dabhoi,Village,Gujarat,2419000901453100,Mahmadpura,Vadodara
Lalpur,Village,Gujarat,2410000700755800,Khirsara,Jamnagar
Jetpur Pavi,Village,Gujarat,2419000401378500,Bandi,Vadodara
Sankheda,Village,Gujarat,2419000801441600,Patalpur,Vadodara
Kalavad,Village,Gujarat,2410000600745700,Sanala,Jamnagar
Dabhoi,Village,Gujarat,2419000901453200,Palaswada,Vadodara
Barwala,Village,Gujarat,2407001000546000,Ranpari,Ahmadabad
Vadodara,Village,Gujarat,2419000201350100,Dhaniyavi,Vadodara
Rajkot,Village,Gujarat,2409000600658800,Golida,Rajkot
Ranpur,Village,Gujarat,2407000900544700,Charanki,Ahmadabad
Sankheda,Village,Gujarat,2419000801440200,Kanteshwar,Vadodara
Jetpur Pavi,Village,Gujarat,2419000401379400,Valpari,Vadodara
Barwala,Village,Gujarat,2407001000545800,Shahpur,Ahmadabad
Rajkot,Village,Gujarat,2409000600658500,Aniyala,Rajkot
Chhota Udaipur,Village,Gujarat,2419000501399000,Luni,Vadodara
Padra,Village,Gujarat,2419001001466400,Somjipura,Vadodara
Sankheda,Village,Gujarat,2419000801439700,Lotiya,Vadodara
Jetpur Pavi,Village,Gujarat,2419000401378400,Nani Amrol,Vadodara
Lalpur,Village,Gujarat,2410000700755300,Khad Khambhaliya,Jamnagar
Kavant,Village,Gujarat,2419000601399500,Raychha,Vadodara
Sankheda,Village,Gujarat,2419000801440300,Gola Gamdi,Vadodara
Chotila,Village,Gujarat,2408000700601300,Kanthariya,Surendranagar
Sankheda,Village,Gujarat,2419000801440800,Vadeli,Vadodara
Jasdan,Village,Gujarat,2409000900670500,Revaniya,Rajkot
Dabhoi,Village,Gujarat,2419000901455300,Bamboj,Vadodara
Kalavad,Village,Gujarat,2410000600745500,Dhedh Khijadiya,Jamnagar
Jasdan,Village,Gujarat,2409000900670800,Virpur,Rajkot
Dabhoi,Village,Gujarat,2419000901454800,Kaddhara,Vadodara
Jambusar,Village,Gujarat,2421000101548300,Kareli,Bharuch
Lalpur,Village,Gujarat,2410000700756200,Apia,Jamnagar
Lalpur,Village,Gujarat,2410000700755600,Veraval Nani,Jamnagar
Chotila,Village,Gujarat,2408000700601800,Dhokalva,Surendranagar
Jetpur Pavi,Village,Gujarat,2419000401379100,Kothiya,Vadodara
Padra,Village,Gujarat,2419001001467500,Bhoj,Vadodara
Okhamandal,Village,Gujarat,2410000100707500,Charakla,Jamnagar
Dabhoi,Village,Gujarat,2419000901453000,Mosampura,Vadodara
Khambhalia,Village,Gujarat,2410000200718000,Mahadeviya,Jamnagar
Kalavad,Village,Gujarat,2410000600744200,Hansthal,Jamnagar
Kalavad,Village,Gujarat,2410000600744100,Galpadar,Jamnagar
Sankheda,Village,Gujarat,2419000801443200,Dholpur,Vadodara
Sankheda,Village,Gujarat,2419000801441800,Fajalpur,Vadodara
Jasdan,Village,Gujarat,2409000900670600,Dadli,Rajkot
Jetpur Pavi,Village,Gujarat,2419000401379300,Sherpura,Vadodara
Dabhoi,Village,Gujarat,2419000901454000,Valipura,Vadodara
Botad,Town,Gujarat,2414000141401000,Botad,Bhavnagar
Kavant,Village,Gujarat,2419000601400100,Raypur,Vadodara
Okhamandal,Village,Gujarat,2410000100707800,Baradia,Jamnagar
Lalpur,Village,Gujarat,2410000700756000,Rafudad Nani,Jamnagar
Rajkot,Village,Gujarat,2409000600658400,Vadali,Rajkot
Barwala,Village,Gujarat,2407001000545900,Rojid,Ahmadabad
Dabhoi,Village,Gujarat,2419000901455500,Lunadra,Vadodara
Kalavad,Village,Gujarat,2410000600744300,Rampar,Jamnagar
Dabhoi,Village,Gujarat,2419000901454700,Kaddharapura,Vadodara
Kalavad,Village,Gujarat,2410000600744600,Davli,Jamnagar
Jetpur Pavi,Village,Gujarat,2419000401379600,Haripura,Vadodara
Sankheda,Village,Gujarat,2419000801441900,Shekhanpur,Vadodara
Sankheda,Village,Gujarat,2419000801440700,Nurpur,Vadodara
Jetpur Pavi,Village,Gujarat,2419000401379200,Sadadhari,Vadodara
Lodhika,Village,Gujarat,2409000700663400,Kangashiyali,Rajkot
Jetpur Pavi,Village,Gujarat,2419000401379900,Bhindol,Vadodara
Padra,Village,Gujarat,2419001001466300,Majatan,Vadodara
Chotila,Village,Gujarat,2408000700601700,Dharaie,Surendranagar
Vadodara,Village,Gujarat,2419000201350300,Mujar Gamdi,Vadodara
Barwala,Village,Gujarat,2407001000547600,Sangasar,Ahmadabad
Rajkot,Village,Gujarat,2409000600658300,Khokhadadad,Rajkot
Sankheda,Village,Gujarat,2419000801441500,Bhojpur,Vadodara
Rajkot,Village,Gujarat,2409000600658900,Sajadiali Lili,Rajkot
Vadodara,Village,Gujarat,2419000201350900,Hansajipura,Vadodara
Dabhoi,Village,Gujarat,2419000901453900,Bhavpura,Vadodara
Kalavad,Village,Gujarat,2410000600747100,Rajsthali,Jamnagar
Vadodara,Village,Gujarat,2419000201350500,Khalipur,Vadodara
Khambhalia,Village,Gujarat,2410000200716600,Sonaradi,Jamnagar
Kavant,Village,Gujarat,2419000601399600,Chikhli,Vadodara
Padra,Village,Gujarat,2419001001468900,Sejakuva,Vadodara
Padra,Village,Gujarat,2419001001468800,Pipli,Vadodara
Jasdan,Village,Gujarat,2409000900671600,Rupavati,Rajkot
Lalpur,Village,Gujarat,2410000700755900,Pipar Navi,Jamnagar
Dabhoi,Village,Gujarat,2419000901454600,Abdalapura,Vadodara
Botad,Village,Gujarat,2414000100966000,Hadadad,Bhavnagar
Dabhoi,Village,Gujarat,2419000901455000,Karali,Vadodara
Lodhika,Village,Gujarat,2409000700663600,Ravki,Rajkot
Dabhoi,Village,Gujarat,2419000901455200,Naranpura,Vadodara
Khambhalia,Village,Gujarat,2410000200716800,Datrana,Jamnagar
Chotila,Village,Gujarat,2408000700602000,Monpar,Surendranagar
Jetpur Pavi,Village,Gujarat,2419000401381200,Chundheli,Vadodara
Kalyanpur,Village,Gujarat,2410000800758800,Ran,Jamnagar
Khambhalia,Town,Gujarat,2410000241007000,Khambhalia,Jamnagar
Jasdan,Village,Gujarat,2409000900671200,Bhadla,Rajkot
Okhamandal,Village,Gujarat,2410000100707900,Vachhu,Jamnagar
Lodhika,Village,Gujarat,2409000700663100,Balsar,Rajkot
Padra,Village,Gujarat,2419001001469100,Sareja,Vadodara
Dhandhuka,Village,Gujarat,2407001100553900,Mundi,Ahmadabad
Sankheda,Village,Gujarat,2419000801442800,Dholi,Vadodara
Jetpur Pavi,Village,Gujarat,2419000401378200,Pandharva,Vadodara
Rajkot,Village,Gujarat,2409000600659000,Samadhiyala,Rajkot
Barwala,Village,Gujarat,2407001000546300,Refda,Ahmadabad
Jasdan,Village,Gujarat,2409000900671700,Pipardi,Rajkot
Dabhoi,Village,Gujarat,2419000901454500,Vayadpur,Vadodara
Chhota Udaipur,Village,Gujarat,2419000501399100,Badvav,Vadodara
Lalpur,Village,Gujarat,2410000700755400,Dhuniya Nava,Jamnagar
Lalpur,Village,Gujarat,2410000700755500,Khadba Mota,Jamnagar
Sankheda,Village,Gujarat,2419000801443400,Dharoli,Vadodara
Jetpur Pavi,Village,Gujarat,2419000401380100,Ambazati,Vadodara
Padra,Village,Gujarat,2419001001469000,Goriyad,Vadodara
Jasdan,Village,Gujarat,2409000900671500,Kotda,Rajkot
Jetpur Pavi,Village,Gujarat,2419000401380000,Dharoliya Bhindol,Vadodara
Sankheda,Village,Gujarat,2419000801443100,Ambapura,Vadodara
Khambhalia,Village,Gujarat,2410000200716700,Dhandhusar,Jamnagar
Chotila,Village,Gujarat,2408000700601900,Golida,Surendranagar
Jetpur Pavi,Village,Gujarat,2419000401380200,Zab (Sajva),Vadodara
Dhandhuka,Village,Gujarat,2407001100554000,Rahtalav,Ahmadabad
Kalyanpur,Village,Gujarat,2410000800759000,Mahadeviya,Jamnagar
Barwala,Village,Gujarat,2407001000546100,Vahiya,Ahmadabad
Sankheda,Village,Gujarat,2419000801443500,Chhatrapura,Vadodara
Sankheda,Village,Gujarat,2419000801443300,Jogipura,Vadodara
Kalavad,Village,Gujarat,2410000600745800,Machhalivad,Jamnagar
Ranpur,Village,Gujarat,2407000900544900,Gunda,Ahmadabad
Dabhoi,Village,Gujarat,2419000901454100,Kundhela,Vadodara
Jetpur Pavi,Village,Gujarat,2419000401379800,Rajpur (Karali),Vadodara
Jambusar,Village,Gujarat,2421000101547800,Mahamadpor Kamboi,Bharuch
Khambhalia,Village,Gujarat,2410000200716200,Ramnagar,Jamnagar
Sankheda,Village,Gujarat,2419000801440500,Chhuchhapura,Vadodara
Padra,Village,Gujarat,2419001001467800,Sandha,Vadodara
Jetpur Pavi,Village,Gujarat,2419000401379700,Karsan,Vadodara
Padra,Village,Gujarat,2419001001466100,Dudhwada,Vadodara
Jasdan,Village,Gujarat,2409000900670900,Bhandariya,Rajkot
Padra,Village,Gujarat,2419001001467700,Vishrampura,Vadodara
Kavant,Village,Gujarat,2419000601399800,Gugaliya,Vadodara
Dabhoi,Village,Gujarat,2419000901455600,Simaliya,Vadodara
Sankheda,Village,Gujarat,2419000801442900,Morad,Vadodara
Dabhoi,Village,Gujarat,2419000901456200,Gojali,Vadodara
Dabhoi,Village,Gujarat,2419000901454400,Bhilapur,Vadodara
Dabhoi,Village,Gujarat,2419000901455700,Sunvalja,Vadodara
Barwala,Village,Gujarat,2407001000546200,Chachariya,Ahmadabad
Jetpur Pavi,Village,Gujarat,2419000401381100,Mota Amadra (Chhatrali),Vadodara
Vadodara,Village,Gujarat,2419000201350600,Varnama,Vadodara
Sankheda,Village,Gujarat,2419000801443600,Geharpura,Vadodara
Kalavad,Village,Gujarat,2410000600744400,Chela Bedi,Jamnagar
Dabhoi,Village,Gujarat,2419000901455100,Karalipura,Vadodara
Khambhalia,Village,Gujarat,2410000200717900,Lakhasar Hapa,Jamnagar
Jetpur Pavi,Village,Gujarat,2419000401380300,Ghodiyala,Vadodara
Lodhika,Village,Gujarat,2409000700663700,Taravada,Rajkot
Lodhika,Village,Gujarat,2409000700663800,Chibhda,Rajkot
Kalavad,Village,Gujarat,2410000600747000,Khimani Sanosara,Jamnagar
Lodhika,Village,Gujarat,2409000700663200,Haripar Taravada,Rajkot
Botad,Village,Gujarat,2414000100966800,Turkha,Bhavnagar
Barwala,Village,Gujarat,2407001000546500,Khambhada,Ahmadabad
Khambhalia,Village,Gujarat,2410000200716100,Shaktinagar,Jamnagar
Jetpur Pavi,Village,Gujarat,2419000401380900,Saloj,Vadodara
Jetpur Pavi,Village,Gujarat,2419000401381000,Ghodaj,Vadodara
Sankheda,Village,Gujarat,2419000801440600,Akhatyarpura,Vadodara
Jambusar,Village,Gujarat,2421000101547600,Degam,Bharuch
Vadodara,Village,Gujarat,2419000201350700,Sundarpura,Vadodara
Sankheda,Village,Gujarat,2419000801442000,Talakpur,Vadodara
Jambusar,Village,Gujarat,2421000101547900,Kavi,Bharuch
Dabhoi,Village,Gujarat,2419000901455800,Dangiwada,Vadodara
Kavant,Village,Gujarat,2419000601399900,Kanalva,Vadodara
Khambhalia,Village,Gujarat,2410000200716300,Viramdad,Jamnagar
Sankheda,Village,Gujarat,2419000801443700,Khodiya,Vadodara
Sankheda,Village,Gujarat,2419000801442100,Fatepur,Vadodara
Kalavad,Village,Gujarat,2410000600744500,Savli,Jamnagar
Vadodara,Village,Gujarat,2419000201351000,Raghavpura,Vadodara
Jasdan,Village,Gujarat,2409000900671400,Gundala (Jas),Rajkot
Sankheda,Village,Gujarat,2419000801443000,Sunderpura,Vadodara
Dabhoi,Village,Gujarat,2419000901456000,Vasaipura,Vadodara
Rajkot,Village,Gujarat,2409000600659100,Padasan,Rajkot
Dhandhuka,Village,Gujarat,2407001100554200,Panchi,Ahmadabad
Lodhika,Village,Gujarat,2409000700663500,Dholara,Rajkot
Kavant,Village,Gujarat,2419000601399700,Goddha,Vadodara
Padra,Village,Gujarat,2419001001468600,Karnakuva,Vadodara
Barwala,Village,Gujarat,2407001000546600,Bela,Ahmadabad
Jetpur Pavi,Village,Gujarat,2419000401380600,Kavara,Vadodara
Padra,Village,Gujarat,2419001001469300,Madapur,Vadodara
Okhamandal,Village,Gujarat,2410000100708000,Lovrali,Jamnagar
Barwala,Village,Gujarat,2407001000547000,Barwala,Ahmadabad
Padra,Village,Gujarat,2419001001468700,Vadadla,Vadodara
Sankheda,Village,Gujarat,2419000801444000,Ghoda (Chorangla),Vadodara
Rajkot,Village,Gujarat,2409000600659700,Bhupgadh,Rajkot
Jasdan,Village,Gujarat,2409000900671300,Dahinsara,Rajkot
Jasdan,Village,Gujarat,2409000900671800,Kandhevaliya,Rajkot
Dabhoi,Village,Gujarat,2419000901457500,Gopalpura,Vadodara
Khambhalia,Village,Gujarat,2410000200716900,Hanjdapar,Jamnagar
Padra,Village,Gujarat,2419001001469500,Sadhi,Vadodara
Barwala,Village,Gujarat,2407001000547500,Navda,Ahmadabad
Sankheda,Village,Gujarat,2419000801443800,Vadadla (Chorangla),Vadodara
Botad,Village,Gujarat,2414000100966100,Sherthali,Bhavnagar
Dabhoi,Village,Gujarat,2419000901455900,Pragpura,Vadodara
Sankheda,Village,Gujarat,2419000801442400,Bahadarpur,Vadodara
Sankheda,Village,Gujarat,2419000801440400,Manjrol,Vadodara
Lodhika,Village,Gujarat,2409000700662900,Pipardi,Rajkot
Kalavad,Village,Gujarat,2410000600747300,Rajda,Jamnagar
Kalavad,Village,Gujarat,2410000600746000,Morvadi,Jamnagar
Sankheda,Village,Gujarat,2419000801442200,Gojpur,Vadodara
Lodhika,Village,Gujarat,2409000700663000,Ratanpar,Rajkot
Lodhika,Village,Gujarat,2409000700663900,Abhepar,Rajkot
Kavant,Village,Gujarat,2419000601400000,Tava,Vadodara
Dabhoi,Village,Gujarat,2419000901456300,Banaiya,Vadodara
Jambusar,Village,Gujarat,2421000101548400,Kahanava,Bharuch
Sankheda,Village,Gujarat,2419000801442300,Sankheda,Vadodara
Jetpur Pavi,Village,Gujarat,2419000401380400,Sadhali,Vadodara
Padra,Village,Gujarat,2419001001467900,Chitral,Vadodara
Lodhika,Village,Gujarat,2409000700664900,Pardi,Rajkot
Jetpur Pavi,Village,Gujarat,2419000401381600,Karali,Vadodara
Kalavad,Village,Gujarat,2410000600747200,Chapra,Jamnagar
Sankheda,Village,Gujarat,2419000801444100,Timbi,Vadodara
Botad,Village,Gujarat,2414000100966600,Shirvaniya,Bhavnagar
Lalpur,Village,Gujarat,2410000700756400,Govana,Jamnagar
Vadodara,Village,Gujarat,2419000201351200,Patarveni,Vadodara
Jetpur Pavi,Village,Gujarat,2419000401381500,Chhatrali,Vadodara
Padra,Village,Gujarat,2419001001469400,Amla,Vadodara
Dabhoi,Village,Gujarat,2419000901454200,Baherampura,Vadodara
Sankheda,Village,Gujarat,2419000801444200,Sarsinda (Chhachha),Vadodara
Jetpur Pavi,Village,Gujarat,2419000401381400,Nana Amadra (Chhatrali),Vadodara
Jetpur Pavi,Village,Gujarat,2419000401382400,Navi Rudhi,Vadodara
Kalavad,Village,Gujarat,2410000600745900,Vazir Khakhariya,Jamnagar
Botad,Village,Gujarat,2414000100966900,Rangpar,Bhavnagar
Khambhalia,Village,Gujarat,2410000200716400,Khajuriya,Jamnagar
Khambhalia,Village,Gujarat,2410000200717800,Kota,Jamnagar
Dabhoi,Village,Gujarat,2419000901456100,Vasai,Vadodara
Chotila,Village,Gujarat,2408000700602100,Vadali,Surendranagar
Padra,Village,Gujarat,2419001001470800,Saras Vani,Vadodara
Dabhoi,Village,Gujarat,2419000901454300,Navapur,Vadodara
Kalavad,Village,Gujarat,2410000600747700,Khad Dhoraji,Jamnagar
Padra,Village,Gujarat,2419001001468400,Lola,Vadodara
Jasdan,Village,Gujarat,2409000900671900,Amrapur,Rajkot
Kalavad,Village,Gujarat,2410000600746800,Pipaliya (Jaliya),Jamnagar
Jetpur Pavi,Village,Gujarat,2419000401380800,Panibar,Vadodara
Sankheda,Village,Gujarat,2419000801443900,Amroli,Vadodara
Khambhalia,Village,Gujarat,2410000200716500,Bhatel,Jamnagar
Vadodara,Village,Gujarat,2419000201350800,Shahpura,Vadodara
Kalyanpur,Village,Gujarat,2410000800759100,Ranjitpar,Jamnagar
Lalpur,Village,Gujarat,2410000700756300,Babarzar,Jamnagar
Rajkot,Village,Gujarat,2409000600659600,Lakhapar,Rajkot
Jasdan,Village,Gujarat,2409000900672400,Kamlapur,Rajkot
Dabhoi,Village,Gujarat,2419000901457400,Akotadar,Vadodara
Jetpur Pavi,Village,Gujarat,2419000401380500,Pratappura,Vadodara
Jasdan,Village,Gujarat,2409000900674100,Asalpar,Rajkot
Jambusar,Village,Gujarat,2421000101548000,Nahar,Bharuch
Sankheda,Village,Gujarat,2419000801442700,Akakheda,Vadodara
Kalavad,Village,Gujarat,2410000600746900,Sarvaniya,Jamnagar
Barwala,Village,Gujarat,2407001000546700,Timbla,Ahmadabad
Padra,Village,Gujarat,2419001001470900,Shihor,Vadodara
Jambusar,Village,Gujarat,2421000101548500,Piludara,Bharuch
Padra,Village,Gujarat,2419001001468500,Muval,Vadodara
Khambhalia,Village,Gujarat,2410000200718100,Pir Lakhasar,Jamnagar
Okhamandal,Village,Gujarat,2410000100708100,Gorinja,Jamnagar
Rajkot,Village,Gujarat,2409000600659200,Lothada,Rajkot
Kavant,Village,Gujarat,2419000601401600,Dhanpur,Vadodara
Barwala,Village,Gujarat,2407001000546400,Salangpur,Ahmadabad
Vadodara,Village,Gujarat,2419000201351100,Samaspura,Vadodara
Khambhalia,Village,Gujarat,2410000200718300,Kandorna,Jamnagar
Dabhoi,Village,Gujarat,2419000901456800,Ambav,Vadodara
Lalpur,Village,Gujarat,2410000700757000,Raka,Jamnagar
Sankheda,Village,Gujarat,2419000801446200,Panej,Vadodara
Dabhoi,Village,Gujarat,2419000901456900,Puda,Vadodara
Kalavad,Village,Gujarat,2410000600747900,Kotha Bhadukiya,Jamnagar
Okhamandal,Village,Gujarat,2410000100708200,Juni Dhrevad,Jamnagar
Vadodara,Village,Gujarat,2419000201351500,Karali,Vadodara
Dabhoi,Village,Gujarat,2419000901456700,Thuvavi,Vadodara
Jasdan,Village,Gujarat,2409000900672000,Hingolgadh,Rajkot
Kavant,Village,Gujarat,2419000601400400,Zanzarjol,Vadodara
Kavant,Village,Gujarat,2419000601400200,Morangana,Vadodara
Kalavad,Village,Gujarat,2410000600746100,Bodi,Jamnagar
Lalpur,Village,Gujarat,2410000700756700,Bharudiya Mota,Jamnagar
Jetpur Pavi,Village,Gujarat,2419000401380700,Chimli,Vadodara
Padra,Village,Gujarat,2419001001469600,Anti,Vadodara
Kavant,Village,Gujarat,2419000601401700,Vantda,Vadodara
Jambusar,Village,Gujarat,2421000101548600,Vedach,Bharuch
Kavant,Village,Gujarat,2419000601401800,Rumadiya,Vadodara
Kotda Sangani,Village,Gujarat,2409000800665700,shapur,Rajkot
Jetpur Pavi,Village,Gujarat,2419000401381700,Thambhla,Vadodara
Kalavad,Village,Gujarat,2410000600748100,Balambhadi,Jamnagar
Kalavad,Village,Gujarat,2410000600747600,Pipaliya (Dhandhali,Jamnagar
Sankheda,Village,Gujarat,2419000801446100,Chhachhadra,Vadodara
Jambusar,Village,Gujarat,2421000101548100,Sarod,Bharuch
Kavant,Village,Gujarat,2419000601401900,Bhumaswada,Vadodara
